switch_mrid,name,type,is_tie,tie_class,tie_type,tie_type_label,container_count,container_ids,normal_container_ids,current_container_ids,lv_parent_container_ids,mv_container_count,mv_container_ids,lv_circuit_count,lv_circuit_ids,normal_lv_circuit_ids,current_lv_circuit_ids,observed_container_ids,observed_container_count,terminal_count,is_open,is_normally_open,include_lv_mode,scope_mode,scope_label,generated_at_utc
107699906,LV ISOL PO-0606573 OS 11 OSULLIVAN ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW1|GW11,,,,0,,0,,,,GW1|GW11,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107700378,LV ISOLS PO-0604989 OS 57 HINKLER ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW12|GW7,,,,0,,0,,,,GW12|GW7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107701117,LV BRIDGE PO-1804086 OS 52 DENDY STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR32|NB25,,,,0,,0,,,,MR32|NB25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107701283,LV ISOL PO-1805831 OS 281 NEW STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB24|NB33,,,,0,,0,,,,NB24|NB33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107701363,LV BRIDGE PO-2307713 OS 14 MERTON AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EW14|NB22,,,,0,,0,,,,EW14|NB22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107701440,LV ISOL PO-1803869 OS 44 OUTER CRESCENT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB23|NB24,,,,0,,0,,,,NB23|NB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107701755,LV ISOL PO-2308943 IN GLEN HUNTLY RD OS 2-4 ORMOND RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EW12|EW2,,,,0,,0,,,,EW12|EW2,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107701977,LV F/ISOL PO-2306601 OS HOTHAM STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BC11|EL22,,,,0,,0,,,,BC11|EL22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107702066,LV BRIDGE PO-2307325 OS 329 KOOYONG ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL23|EL24,,,,0,,0,,,,EL23|EL24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107715060,LV ISOL PO-7063117 IN NORMAN ST OS 26 MURPHY RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC2|DC3,,,,0,,0,,,,DC2|DC3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107715875,LV ISOL PO-7032986 OS 138 ELEY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB14|EB33,,,,0,,0,,,,EB14|EB33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107716762,LV SW @ PILLAR OS 2 ASHCROFT GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB31|EB33,,,,0,,0,,,,EB31|EB33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107716772,LV SW @ PILLAR OS 1 BRIAR WALK,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB31|EB33,,,,0,,0,,,,EB31|EB33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107716782,LV SW @ PILLAR OS 21 FOREST GLEN AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB31|EB33,,,,0,,0,,,,EB31|EB33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107716974,LV ISOL PO-7031825 IN BRUCE ST OS 16 GILLIES ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW22|RWT23,,,,0,,0,,,,NW22|RWT23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107717006,LV ISOL PO-9326602 OS 18 TIRANA STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW22|RWT23,,,,0,,0,,,,NW22|RWT23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107717044,LV ISOL PO-7038148 OS 17 DAWE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW22|RWT23,,,,0,,0,,,,NW22|RWT23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107717160,LV ISOLS PO-7020198 OS 68 BRUNSWICK ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT12|RWT24,,,,0,,0,,,,RWT12|RWT24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107717600,LV ISOL PO-7038513 OS 35 ROSE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|BH23,,,,0,,0,,,,BH12|BH23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107717642,LV ISOL PO-7027997 OS 30 VICTORIA STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|BH23,,,,0,,0,,,,BH12|BH23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107718993,LV ISOL PO-7032272 OS 10 HEATH STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH11|NW21,,,,0,,0,,,,BH11|NW21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107728386,LV BRIDGE PO-3313543 IN BANOOL CR OS 388 CANADIAN BAY RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH12|MTN22,,,,0,,0,,,,FSH12|MTN22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107857171,LV ISOL PO-1822477 OS 121 PARK ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CM13|M32,,,,0,,0,,,,CM13|M32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107858077,LV ISOLS PO-2317663 OS 29 ASHBURN GROVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM5|EM7,,,,0,,0,,,,EM5|EM7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107882650,LV ISOL PO-2335460 OS 79 CARLISLE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EW1|SK1,,,,0,,0,,,,EW1|SK1,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107882714,LV ISOL PO-1803951 OS 154 DENDY STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB25|NB36,,,,0,,0,,,,NB25|NB36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107882850,LV ISOL PO-1805626 OS UNIT 4 29 ROSLYN STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR21|MR32,,,,0,,0,,,,MR21|MR32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107882922,LV ISOL PO-1804800 OS 23 MELOSA AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT21|MR31,,,,0,,0,,,,BT21|MR31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107883009,ISOL 2318933 WARWICK,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT14|OR33,,,,0,,0,,,,BT14|OR33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107883037,LV ISOL PO-2326529 IN RICHARD ST OS FLAT 1 2 KENNEDY ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT32|OR32,,,,0,,0,,,,HT32|OR32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107895545,LV ISOL PO-7027838 IN STATION ST OS UNIT 2 29-33 RAILWAY RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW11|NW31,,,,0,,0,,,,NW11|NW31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107895597,LV SW @ PILLAR OS 70 ALDINGA STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH22|BH34,,,,0,,0,,,,BH22|BH34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107895687,LV ISOL PO-7029497 OS 56 BARATTA STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH22|BH34,,,,0,,0,,,,BH22|BH34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107896168,LV ISOL PO-7026060 OS 1 CAROBEN AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT34|RWT35,,,,0,,0,,,,RWT34|RWT35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107896502,LV ISOL PO-2320289 OS 34 HARRISON AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW21|BW35,,,,0,,0,,,,BW21|BW35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107896524,LV ISOL PO-2310082 OS 23 BARNES AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW21|BW35,,,,0,,0,,,,BW21|BW35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107908700,LV ISOL PO-7029240 OS 50 PETER STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC5|DC8,,,,0,,0,,,,DC5|DC8,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107917168,LV ISOL PO-2302521 OS 10 AIRDRIE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL25|EL33,,,,0,,0,,,,EL25|EL33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107917645,LV F/ISOL PO-0616395 OS 2 HARMER ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN21|DN22,,,,0,,0,,,,DN21|DN22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
107988039,107988039,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BC22|SK9,BC22|SK9,BC22|SK9,,2,BC22|SK9,0,,,,BC22|SK9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108226271,LV BRIDGE PO-2326485 OS 42 THE BOULEVARD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM11|EM7,,,,0,,0,,,,EM11|EM7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108260476,LV SW @ PILLAR OS 24 PARK HILL WAY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BU11|BU21,,,,0,,0,,,,BU11|BU21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108261038,LV SW @ PILLAR OS 11 ACACIA AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH11|NW31,,,,0,,0,,,,BH11|NW31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108264352,LV ISOL PO-7038305 OS 10 ELONARA ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|RWT34,,,,0,,0,,,,NW14|RWT34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108264587,LV SW @ PILLAR OS 1 ADRIAN AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW14|RWT34,,,,0,,0,,,,NW14|RWT34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108266471,108266471,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC1|DC4,DC1|DC4,DC1|DC4,,2,DC1|DC4,0,,,,DC1|DC4,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108282914,LV ISOL PO-2309241 IN CENTRE RD OS 814 HAMPTON ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB25|NB36,,,,0,,0,,,,NB25|NB36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108283034,LV ISOL PO-1804901 OS 12 HAMMOND STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB25|NB35,,,,0,,0,,,,NB25|NB35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108283427,LV ISOL PO-2333032 IN ROCHFORD ST OS NORTH RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OR24|OR25,,,,0,,0,,,,OR24|OR25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108283525,LV ISOL PO-2332049 OS UNIT 1 759-783 NORTH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OR23|OR25,,,,0,,0,,,,OR23|OR25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108302817,LV F/ISOL PO-3309044 OS 382 FRANKSTON-DANDENONG ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN23|FTN24,,,,0,,0,,,,FTN23|FTN24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108317379,LV BRIDGE PO-2315369 OS UNIT 1 6 IMPERIAL AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK21|OAK26,,,,0,,0,,,,OAK21|OAK26,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108317858,LV ISOL PO-2325992 OS TULLIUS AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|NO7,,,,0,,0,,,,CDA23|NO7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108318000,LV BRIDGE PO-2325658 OS 77 HIGHLAND AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|NO7,,,,0,,0,,,,CDA23|NO7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108318010,BRDG 2325658 HIGHLAND,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|NO7,,,,0,,0,,,,CDA23|NO7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108318060,LV ISOL PO-2325513 IN LEUMEAR ST OS UNIT 2 6 SUNBURST ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|NO7,,,,0,,0,,,,CDA23|NO7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108318106,LV ISOL PO-2325853 OS UNIT 1 21 PATRICK STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|NO7,,,,0,,0,,,,CDA23|NO7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108318457,LV ISOL PO-1805523 OS ESPLANADE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR32|NB35,,,,0,,0,,,,MR32|NB35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108328242,LV ISOL PO-0604392 OS 8 ROWITTA DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB13|EB32,,,,0,,0,,,,EB13|EB32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108329558,LV ISOL PO-1819964 OS 21 IONA STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BR13|BR4,,,,0,,0,,,,BR13|BR4,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108336853,108336853,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD4|LD7,LD4|LD7,LD4|LD7,,2,LD4|LD7,0,,,,LD4|LD7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108350521,LV SW @ PILLAR OS 41 ENTERPRIZE AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM15|CRM35,,,,0,,0,,,,CRM15|CRM35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108364444,LV ISOL PO-1824976 OS 20 HOLLOWAY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SR23|SR25,,,,0,,0,,,,SR23|SR25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108364917,LV BRIDGE PO-1821794 OS 23 SUMMIT AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR11|SR35,,,,0,,0,,,,MR11|SR35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108365048,LV BRIDGE PO-1819843 OS 1B CARRINGTON STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR11|MR24,,,,0,,0,,,,MR11|MR24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108365136,LV ISOLS PO-1815697 IN SCHOFIELD ST OS 1037 NEPEAN HWY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR24|MR33,,,,0,,0,,,,MR24|MR33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108365879,LV ISOL PO-1815191 OS 13 ROSEWARNE AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT12|HT31,,,,0,,0,,,,HT12|HT31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108366050,LV ISOL PO-1801346 OS FLAT 1 3 MONTCLAIR COURT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT13|HT35,,,,0,,0,,,,HT13|HT35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108366115,LV ISOL PO-1804309 OS 781 SOUTH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT13|HT35,,,,0,,0,,,,HT13|HT35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108366635,LV ISOL PO-1801586 OS 6 MARTIN COURT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT13|HT35,,,,0,,0,,,,HT13|HT35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108366747,LV ISOL PO-1816898 OS 650 SOUTH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT13|HT35,,,,0,,0,,,,HT13|HT35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108366846,LV F/ISOL PO-2330872 OS 2 DEALING DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA21|CDA22,,,,0,,0,,,,CDA21|CDA22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108428107,LV BRIDGE PO-2330558 OS 15 SANDALWOOD DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA21|CDA22,,,,0,,0,,,,CDA21|CDA22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108437065,LV BRIDGE PO-1303955 OS 24 ELGAN AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO23,,,,0,,0,,,,STO14|STO23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108438055,LV ISOL PO-1303287 OS 23 VALENTINE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,,,,0,,0,,,,STO14|STO21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108445348,108445348,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB13|EB23,EB13|EB23,EB13|EB23,,2,EB13|EB23,0,,,,EB13|EB23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108449405,LV ISOL PO-2325057 OS 31 AIKMAN CRESCENT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK21|OAK23,,,,0,,0,,,,OAK21|OAK23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108450455,LV ISOL PO-1803934 OS 201 DENDY STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR31|NB36,,,,0,,0,,,,MR31|NB36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108450827,LV ISOL PO-1805489 OS 1C MONTGOMERY STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT12|BT21,,,,0,,0,,,,BT12|BT21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108450989,LV ISOL PO-1805553 OS 84 CENTRE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR31|NB26,,,,0,,0,,,,MR31|NB26,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108451031,LV ISOL PO-1806018 OS 16 ST FINBARS CRESCENT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR31|NB36,,,,0,,0,,,,MR31|NB36,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108473390,LV ISOL PO-1300890 OS 18 CARLTON COURT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD23|STO23,,,,0,,0,,,,RBD23|STO23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108700302,LV ISOL PO-1805541 IN LINDSAY ST OS 22 ST ANDREWS ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB31|NB33,,,,0,,0,,,,NB31|NB33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
108810476,LV ISOL PO-1806268 OS 63 BLACK STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NB25|NB35,,,,0,,0,,,,NB25|NB35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109073753,109073753,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BU12|BU22,BU12|BU22,BU12|BU22,,2,BU12|BU22,0,,,,BU12|BU22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109478528,109478528,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN21|MTN23,MTN21|MTN23,MTN21|MTN23,,2,MTN21|MTN23,0,,,,MTN21|MTN23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109501995,LV BRIDGE PO-2302756 OS 35 PRENTICE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL34|EL35,,,,0,,0,,,,EL34|EL35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109586082,LV ISOL PO-0628011 OS JOY PARADE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP16|NP25,,,,0,,0,,,,NP16|NP25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109601773,LV ISOL PO-2335491 OS 170-172 CHAPEL STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EW1|EW9,,,,0,,0,,,,EW1|EW9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109710601,LV ISOL PO-8825704 OS 10 HARRIDGE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD12|RBD24,,,,0,,0,,,,RBD12|RBD24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109730650,LV BRIDGE PO-1820194 OS 283 CHESTERVILLE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT35|MR33,,,,0,,0,,,,HT35|MR33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109750032,LV SW @ PILLAR OS 34 WOODLANDS DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS22|MTN22,,,,0,,0,,,,HGS22|MTN22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109777083,LV ISOL PO-2329435 OS 19 DALGETY STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK25|OAK34,,,,0,,0,,,,OAK25|OAK34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109777622,LV ISOL PO-2335215 OS 334 CARLISLE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BC11|BC22,,,,0,,0,,,,BC11|BC22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109777703,LV ISOL PO-1803464 OS UNIT 7 22 SOUTH AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR22|MR23,,,,0,,0,,,,MR22|MR23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109777713,LV ISOL PO-1825687 OS SOUTH AVENUE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR22|MR23,,,,0,,0,,,,MR22|MR23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109805334,LV ISOL PO-1820534 OS 7 BRIXTON ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CM11|CM21,,,,0,,0,,,,CM11|CM21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109816310,LV ISOL PO-2330309 IN BODLEY ST OS 589 CLAYTON RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS11|SS21,,,,0,,0,,,,SS11|SS21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109817369,LV ISOL PO-0610967 OS UNIT 1 551-553 CLAYTON ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS11|SS21,,,,0,,0,,,,SS11|SS21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
109887817,LV ISOL PO-0625759 OS 37 MACPHERSON STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN11|DN6,,,,0,,0,,,,DN11|DN6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
110025341,LV SW @ PILLAR OS 2 WOODVALE DRIVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN23|FTN25,,,,0,,0,,,,FTN23|FTN25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
110325035,LV SW @ PILLAR OS 26 ALEXANDRA CRESCENT,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD23|STO14,,,,0,,0,,,,RBD23|STO14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
110423926,LV ISOLS PO-0629153 IN PRINCES HWY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SVW53|SVW55,,,,0,,0,,,,SVW53|SVW55,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
110466487,LV BRIDGE PO-0601485 OS 209-235 FRANKSTON-DANDENONG ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DSH21|DVY13,,,,0,,0,,,,DSH21|DVY13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
110526003,LV F/ISOLS PO-0606023 OS UNIT 2 20 GREENS ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DSH21|DSH22,,,,0,,0,,,,DSH21|DSH22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
